fighter,victoria_%,binning,Height,Weight,SLpM,Str_Acc_%,SApM,Str_Def_%,TD_Avg,TD_Acc_%,TD_Def_%,Sub_Avg,Stance_Orthodox,Stance_Southpaw
John Makdessi,62,1,172,155,5.36,51,3.76,70,0.0,0,88,0.0,1,0
Maryna Moroz,57,1,170,125,4.09,31,4.15,53,0.56,18,47,0.4,1,0
Bea Malecki,100,1,175,135,6.78,46,6.14,62,0.0,0,78,1.4,1,0
Demian Maia,71,1,185,170,1.82,43,2.03,63,2.55,26,61,1.0,0,1
Henry Cejudo,82,1,162,135,3.92,45,2.77,65,2.12,33,93,0.2,1,0
Francis Ngannou,82,1,193,250,2.23,37,2.03,47,0.0,0,71,0.5,1,0
Jeremy Stephens,47,0,175,145,3.18,40,3.06,58,1.16,38,65,0.4,1,0
Chase Sherman,29,0,193,250,6.02,45,5.55,52,0.0,0,77,0.0,1,0
Ray Borg,64,1,162,135,1.52,52,1.93,48,3.89,50,46,1.0,1,0
Krzysztof Jotko,67,1,185,185,2.98,45,1.9,58,1.27,35,87,0.1,0,1
Blagoy Ivanov,50,0,180,250,3.32,40,4.15,54,1.06,54,75,0.2,0,1
Klidson Abreu,33,0,182,205,2.05,40,2.9,55,0.64,20,80,0.0,1,0
Vince Morales,33,0,170,145,4.22,39,4.16,53,0.0,0,55,0.0,1,0
Jussier Formiga,60,1,165,125,1.42,39,2.34,64,1.82,35,87,0.6,1,0
Raphael Assuncao,73,1,165,135,3.26,40,2.33,68,1.48,38,80,0.3,1,0
Charles Byrd,33,0,177,185,3.43,55,2.63,55,2.5,50,40,1.5,1,0
Evan Dunham,55,1,177,155,5.33,39,3.54,61,1.82,33,79,1.0,0,1
Anthony Rocco Martin,64,1,182,170,2.68,37,2.59,58,0.71,27,68,1.0,1,0
Cody Garbrandt,67,1,172,135,3.35,37,3.33,65,0.84,33,100,0.0,1,0
Felicia Spencer,67,1,167,145,3.02,45,5.57,43,0.64,10,14,0.3,1,0
Kevin Aguilar,50,0,170,155,3.69,37,4.47,53,0.19,25,87,0.0,1,0
Mark De La Rosa,33,0,167,135,3.13,35,5.0,48,0.54,13,40,0.2,1,0
Karl Roberson,67,1,185,185,3.0,51,2.42,57,0.99,57,50,0.8,0,1
Oskar Piechota,40,0,182,185,3.3,52,3.93,51,0.61,40,38,1.5,0,1
Lyman Good,60,1,182,170,5.34,48,4.01,63,0.27,100,75,0.0,1,0
Shane Burgos,86,1,180,145,7.31,50,5.81,60,0.3,100,89,0.1,1,0
Josh Emmett,75,1,167,145,4.32,39,4.02,63,1.43,47,50,0.1,1,0
Raquel Pennington,58,1,170,135,3.62,48,3.2,63,1.12,28,65,0.7,1,0
Frank Camacho,33,0,177,170,6.67,46,7.31,52,1.17,45,72,0.0,1,0
Marc-Andre Barriault,0,0,185,185,4.25,46,4.12,57,0.55,28,69,0.0,1,0
Max Rohskopf,0,0,185,155,1.7,31,5.8,42,3.0,33,0,1.5,1,0
Brianna Van Buren,100,1,152,115,3.53,41,3.23,57,2.5,45,66,0.0,0,1
Mickey Gall,71,1,187,170,2.55,46,3.65,42,1.15,26,40,2.1,0,0
Jordan Griffin,33,0,177,145,2.6,46,3.18,48,0.78,23,42,1.8,0,1
Luis Pena,67,1,190,155,3.26,47,2.74,50,1.37,33,45,1.4,0,1
Philipe Lins,0,0,187,240,2.66,40,3.68,49,0.0,0,0,0.0,1,0
Sean Woodson,100,1,187,145,6.4,45,4.43,58,0.0,0,77,0.0,1,0
Jorge Masvidal,67,1,180,170,4.2,47,3.0,65,1.57,59,77,0.4,1,0
Muslim Salikhov,75,1,180,170,2.85,46,2.29,67,0.87,30,80,0.0,1,0
Rose Namajunas,67,1,165,115,4.13,40,3.98,60,1.91,53,50,0.8,1,0
Volkan Oezdemir,62,1,187,205,5.03,45,4.24,55,0.36,20,80,0.0,1,0
Alexander Volkanovski,100,1,167,145,6.02,55,3.31,60,2.09,34,72,0.3,1,0
Raulian Paiva,33,0,172,125,4.46,43,4.89,51,0.26,20,80,0.3,1,0
Jiri Prochazka,0,0,190,205,5.67,45,7.05,55,0.0,0,100,0.0,1,0
Paige VanZant,62,1,162,115,3.35,52,2.62,42,1.27,33,34,1.0,1,0
Roman Bogatov,0,0,172,155,3.33,42,4.4,44,1.0,9,50,0.0,1,0
Elizeu Zaleski dos Santos,80,1,180,170,4.05,39,3.07,59,0.57,17,52,0.5,1,0
Danny Henry,67,1,182,145,5.2,51,4.16,45,0.74,33,50,2.2,1,0
Chris Fishgold,33,0,172,145,2.01,32,2.7,46,2.59,46,44,1.3,1,0
Cody Stamann,71,1,167,145,4.14,48,3.18,63,3.03,46,80,0.0,1,0
Ricardo Ramos,83,1,175,145,3.0,39,3.28,58,1.99,56,71,0.7,1,0
Jack Shore,100,1,172,135,3.69,54,0.59,76,5.16,46,0,1.5,1,0
Diana Belbita,0,0,170,125,5.81,39,6.49,52,1.69,66,64,0.0,1,0
Ryan Benoit,43,0,165,125,2.95,41,3.4,60,0.33,25,70,0.5,1,0
Aaron Phillips,0,0,175,135,1.65,56,3.44,39,0.0,0,44,0.4,0,1
Andreas Michailidis,0,0,182,185,4.6,50,3.6,63,0.0,0,0,0.0,1,0
Nad Narimani,67,1,172,145,3.33,42,3.0,58,1.92,41,70,0.0,1,0
Luana Carolina,100,1,167,125,6.29,50,3.75,47,0.0,0,100,2.4,1,0
Joe Duffy,57,1,177,155,2.68,34,3.78,54,0.96,66,64,0.7,1,0
Brett Johns,67,1,170,135,2.86,49,3.84,53,4.92,49,58,1.0,1,0
Davi Ramos,67,1,167,155,2.64,37,3.44,56,1.95,40,83,0.6,1,0
Marc Diakiese,62,1,177,155,3.08,39,2.79,54,2.16,36,62,0.0,1,0
Jai Herbert,0,0,185,155,1.83,30,2.61,48,0.0,0,33,0.0,1,0
Rogerio Nogueira,50,0,187,205,2.43,35,2.34,59,0.64,44,62,0.8,0,1
Darren Till,67,1,182,185,2.27,46,2.99,58,0.54,41,82,0.0,0,1
Peter Sobotta,44,0,182,170,2.14,40,2.9,58,1.53,32,77,0.5,0,1
Mike Grundy,100,1,170,145,2.15,43,4.09,58,4.25,38,100,0.6,1,0
Niklas Stolze,0,0,185,170,2.0,41,1.93,56,1.0,100,66,0.0,0,0
Alexander Gustafsson,62,1,195,205,4.02,40,3.42,51,1.54,39,83,0.4,1,0
Raphael Pessoa,50,0,190,262,2.16,26,3.43,42,0.0,0,100,0.0,1,0
Jesse Ronson,0,0,177,170,3.54,49,2.99,59,0.63,40,61,0.6,0,1
Fabricio Werdum,65,1,193,231,3.59,52,2.64,55,1.75,31,31,1.2,1,0
Bethe Correia,50,0,165,135,4.39,44,4.56,58,0.44,20,84,0.0,1,0
Carla Esparza,64,1,154,115,2.29,42,2.85,53,3.44,35,48,0.3,1,0
Francisco Trinaldo,71,1,175,155,3.11,44,2.56,60,1.09,46,61,0.6,0,1
Randy Brown,67,1,190,170,3.67,47,2.8,53,1.0,46,71,0.6,1,0
Edmen Shahbazyan,100,1,187,185,3.85,51,4.31,49,4.44,40,58,0.5,1,0
Johnny Munoz,0,0,175,145,3.27,62,1.4,58,2.0,12,0,1.0,1,0
Frankie Saenz,56,1,167,135,3.94,47,3.5,52,1.74,31,61,0.1,1,0
Jamall Emmers,0,0,177,145,5.75,52,4.65,54,2.9,53,100,0.0,1,0
Lando Vannata,33,0,175,155,4.58,44,5.1,54,1.13,37,58,0.4,1,0
Vicente Luque,79,1,180,170,5.72,53,5.82,52,0.68,50,64,0.8,1,0
Wellington Turman,50,0,182,185,2.75,42,3.71,45,2.63,35,100,0.9,1,0
Julija Stoliarenko,0,0,170,135,2.1,34,3.87,50,0.0,0,66,0.5,1,0
Chris Weidman,67,1,187,185,3.03,43,3.15,52,3.93,47,65,0.9,1,0
Laureano Staropoli,67,1,185,170,4.4,34,4.58,53,0.25,20,57,0.0,1,0
Scott Holtzman,70,1,175,155,4.44,49,3.47,54,2.16,58,66,0.2,1,0
Alexander Munoz,0,0,175,155,3.27,40,5.23,52,2.5,35,0,0.0,0,0
Felice Herrig,62,1,162,115,3.63,36,4.84,49,1.18,30,72,0.9,1,0
Merab Dvalishvili,67,1,167,135,3.91,39,2.08,61,7.71,43,80,0.3,1,0
Vinc Pichel,71,1,177,155,3.2,46,2.28,56,3.83,60,20,0.3,1,0
Daniel Cormier,79,1,180,235,4.25,52,2.92,54,1.83,44,80,0.4,1,0
Stipe Miocic,81,1,193,240,4.9,52,3.75,55,1.92,34,70,0.0,1,0
Jim Miller,60,1,172,155,2.73,40,2.99,59,1.69,43,46,1.9,0,1
TJ Brown,0,0,175,145,3.22,42,2.21,50,4.92,60,40,0.4,0,0
John Dodson,62,1,160,135,3.2,40,3.58,61,0.71,28,82,0.0,1,0
Sean O'Malley,100,1,180,135,6.35,57,3.76,64,1.05,50,61,1.1,0,0
Herbert Burns,100,1,175,145,1.67,45,5.02,33,4.64,83,75,2.8,1,0
Dwight Grant,67,1,185,170,3.39,37,2.16,69,0.34,100,78,0.0,0,0
Inoue Mizuki,100,1,160,125,5.0,50,6.87,48,0.0,0,66,0.0,1,0
Austin Hubbard,50,0,177,155,3.45,48,2.58,58,0.76,60,53,0.0,1,0
Mariya Agapova,100,1,167,125,3.7,50,4.15,47,1.23,66,33,0.6,0,1
Joe Solecki,100,1,175,155,3.62,74,0.93,51,3.31,62,0,1.3,1,0
Christian Aguilera,100,1,175,170,3.35,41,4.89,46,0.0,0,0,0.0,0,0
Hannah Cifers,33,0,154,115,4.99,44,5.39,52,0.26,100,64,0.3,1,0
Emily Whitmire,50,0,165,115,2.71,30,3.08,54,1.1,50,70,0.6,1,0
Ricardo Lamas,62,1,172,145,3.13,47,2.87,57,1.84,33,46,0.9,1,0
Austin Springer,0,0,172,145,3.54,57,3.15,41,3.37,40,100,0.8,1,0
Robbie Lawler,62,1,180,170,3.5,45,4.16,60,0.68,64,64,0.0,0,1
Ji Yeon Kim,60,1,170,125,4.5,34,4.94,57,0.0,0,42,0.0,1,0
Zak Cummings,67,1,182,185,2.58,32,2.83,55,0.68,28,65,0.7,0,1
Hunter Azure,50,0,172,145,4.17,52,1.99,62,2.52,45,76,1.4,1,0
Bartosz Fabinski,75,1,182,170,2.2,69,1.35,53,7.08,69,80,0.0,1,0
Augusto Sakai,100,1,190,265,5.32,48,4.02,50,0.15,50,66,0.0,1,0
Zelim Imadaev,0,0,182,170,2.91,36,4.35,43,0.38,50,60,0.0,1,0
Alonzo Menifield,67,1,182,205,3.34,47,3.72,45,0.0,0,85,0.0,1,0
Cole Smith,50,0,180,135,1.78,35,1.96,49,1.67,33,45,1.7,1,0
Andre Muniz,100,1,185,185,2.21,58,1.8,45,2.61,35,37,2.2,0,1
Julia Avila,100,1,170,135,3.1,41,2.9,54,0.49,50,60,0.0,1,0
Roosevelt Roberts,67,1,187,155,3.03,49,2.27,52,1.75,53,58,1.1,1,0
Kyle Nelson,33,0,180,155,3.63,41,6.82,47,0.96,12,60,1.9,0,0
Alan Patrick,71,1,180,155,1.79,40,2.64,43,3.48,38,50,0.3,0,1
Justine Kish,60,1,165,125,4.65,48,4.62,59,1.01,35,55,0.2,1,0
Khama Worthy,100,1,180,155,4.12,47,3.69,45,0.0,0,57,0.8,1,0
Jalin Turner,50,0,190,155,6.2,47,4.37,45,0.71,66,78,1.8,0,1
Anthony Ivy,0,0,187,185,2.5,42,4.57,51,4.69,20,100,0.0,1,0
Andrea Lee,60,1,167,125,5.58,49,3.83,65,1.67,45,57,0.5,1,0
Bryan Barberena,50,0,182,170,5.48,48,4.7,45,0.23,28,60,0.5,0,1
Brok Weaver,50,0,182,155,4.78,64,4.35,46,0.41,10,66,0.4,0,1
Ottman Azaitar,100,1,172,155,8.43,57,1.76,67,0.0,0,100,0.0,0,0
Ed Herman,52,1,185,205,3.32,49,3.35,43,2.21,48,60,1.2,1,0
Michelle Waterson,56,1,160,115,3.58,49,4.0,49,1.52,34,67,0.9,1,0
Irwin Rivera,50,0,167,135,3.36,44,5.07,57,1.0,16,70,0.0,0,1
David Dvorak,100,1,165,125,4.5,48,3.17,63,0.0,0,75,0.0,1,0
Gerald Meerschaert,55,1,185,185,3.3,42,3.61,51,2.33,43,46,1.7,0,1
Sarah Alpar,0,0,162,135,2.11,54,4.76,32,2.69,28,50,0.7,0,1
Niko Price,55,1,182,170,5.33,41,5.83,49,0.89,22,72,0.9,1,0
Tyron Woodley,64,1,175,170,2.33,48,2.72,55,1.08,40,87,0.4,1,0
Mara Romero Borella,33,0,167,125,2.54,37,2.48,71,1.83,44,66,0.2,1,0
Johnny Walker,60,1,198,205,4.41,72,3.51,31,0.4,100,60,1.2,1,0
Mirsad Bektic,67,1,172,145,2.43,41,1.8,57,3.98,52,92,0.4,1,0
Colby Covington,83,1,180,170,4.12,38,2.86,55,4.61,50,75,0.1,1,0
Khamzat Chimaev,100,1,187,170,9.03,72,0.1,66,4.67,75,0,3.1,1,0
Jessica-Rose Clark,50,0,165,125,4.68,51,3.98,60,1.01,55,73,0.4,1,0
Journey Newson,0,0,165,135,2.76,32,2.76,65,0.0,0,0,0.9,1,0
TJ Laramie,0,0,167,145,2.73,51,3.24,26,2.56,50,0,0.0,1,0
Donald Cerrone,66,1,185,155,4.43,46,4.46,53,1.19,33,73,1.2,1,0
Randy Costa,50,0,175,135,7.88,47,5.26,58,0.0,0,100,0.0,0,0
Shane Young,67,1,172,145,6.01,40,5.15,56,0.73,25,64,0.0,1,0
Brad Riddell,100,1,170,155,4.36,50,2.62,53,1.0,37,60,0.0,1,0
Juan Espino,100,1,190,250,4.32,80,0.54,42,14.19,77,0,6.1,1,0
Khadis Ibragimov,0,0,190,205,3.55,49,4.26,47,0.97,30,80,0.3,1,0
William Knight,0,0,177,205,4.69,76,2.88,33,3.76,66,63,0.5,1,0
Hakeem Dawodu,80,1,172,145,5.15,47,2.31,63,0.0,0,85,0.0,1,0
Dominick Reyes,86,1,193,205,4.53,48,3.16,49,0.2,16,82,0.2,0,1
Diego Sanchez,61,1,177,170,2.69,37,3.02,56,1.51,24,46,0.8,0,1
Paulo Costa,100,1,185,185,7.03,57,6.7,50,0.0,0,80,0.0,1,0
Alex Da Silva,50,0,172,155,2.07,46,2.65,55,2.75,43,77,0.4,1,0
Jeff Hughes,0,0,187,250,3.95,51,3.67,60,0.71,50,45,0.0,1,0
Aleksa Camur,100,1,185,205,3.94,54,2.49,57,0.84,33,20,0.0,1,0
Zubaira Tukhugov,67,1,172,145,2.54,38,2.53,63,2.54,46,100,0.0,1,0
Ludovit Klein,0,0,170,155,7.11,69,3.16,42,0.0,0,0,0.0,0,1
Germaine de Randamie,75,1,175,135,2.72,46,2.14,65,0.0,0,69,0.4,1,0
Yorgan De Castro,50,0,182,250,2.61,44,3.9,55,0.0,0,75,0.0,1,0
Jordan Williams,0,0,185,185,6.07,51,5.77,35,0.98,50,88,0.0,0,1
Loma Lookboonmee,50,0,154,115,5.16,55,3.09,59,0.67,25,72,0.0,1,0
Holly Holm,55,1,172,135,3.16,38,2.8,57,0.81,30,76,0.1,0,1
Dequan Townsend,0,0,190,205,1.23,34,3.92,38,0.0,0,46,0.0,1,0
Cameron Else,0,0,175,135,1.92,36,5.58,58,0.0,0,0,0.0,0,0
Irene Aldana,62,1,175,135,5.52,38,5.97,61,0.23,50,84,0.1,1,0
Jessin Ayari,33,0,182,155,3.53,37,3.59,58,0.0,0,50,0.3,1,0
Luigi Vendramini,0,0,172,170,2.26,42,2.26,59,0.0,0,0,2.0,1,0
Heili Alateng,100,1,165,135,2.87,32,5.82,57,2.33,35,100,0.0,1,0
Josh Culibao,0,0,177,155,2.52,38,4.3,48,0.0,0,100,0.0,1,0
Court McGee,50,0,180,170,4.9,36,3.94,61,1.6,21,63,0.4,1,0
Makwan Amirkhani,75,1,177,145,1.42,44,2.63,51,3.37,37,57,1.4,0,1
Ben Rothwell,57,1,193,265,3.55,41,4.57,46,0.63,33,69,0.3,1,0
Edson Barboza,61,1,180,145,3.98,43,4.03,60,0.44,44,78,0.1,1,0
Ali AlQaisi,0,0,167,135,2.43,42,1.97,56,3.5,29,60,1.0,1,0
Tracy Cortez,100,1,165,135,3.67,53,1.98,62,3.0,42,85,0.0,1,0
Dricus Du Plessis,0,0,185,185,7.72,44,4.16,67,0.0,0,0,0.0,0,0
Rodrigo Nascimento,100,1,187,246,4.23,55,4.32,42,2.7,100,100,2.7,1,0
KB Bhullar,0,0,193,185,1.18,13,10.0,37,0.0,0,0,0.0,0,0
Impa Kasanganay,100,1,180,185,5.36,49,3.52,60,1.44,83,63,0.0,1,0
Alan Baudot,0,0,190,243,1.89,25,10.11,36,0.0,0,0,0.0,1,0
Omar Morales,100,1,180,145,3.39,34,2.99,65,0.29,100,100,0.0,1,0
Tony Kelley,0,0,175,135,4.57,47,4.77,43,0.0,0,50,2.0,0,0
Stephanie Egger,0,0,167,135,0.67,31,1.33,52,1.0,16,40,0.0,1,0
Tagir Ulanbekov,0,0,170,125,3.07,37,3.13,58,5.0,45,50,0.0,0,1
Jessica Andrade,65,1,154,115,6.38,49,5.26,53,3.11,57,76,0.4,1,0
Fares Ziam,0,0,185,155,1.9,47,1.37,66,0.5,11,65,0.0,1,0
Guram Kutateladze,0,0,180,155,2.47,43,3.47,58,0.0,0,68,0.0,1,0
Said Nurmagomedov,67,1,172,135,4.65,46,2.37,60,0.45,7,71,0.0,1,0
Gadzhimurad Antigulov,40,0,180,205,2.08,55,4.21,40,5.08,36,0,1.4,1,0
Claudio Silva,100,1,180,170,3.14,42,3.12,43,3.01,28,66,1.6,0,1
Junyong Park,50,0,177,185,4.24,47,2.9,59,3.4,64,45,0.0,1,0
Jimmy Crute,75,1,187,205,4.36,57,2.31,54,4.33,75,60,2.4,1,0
Thomas Almeida,62,1,170,145,5.39,44,4.69,64,0.0,0,75,0.0,0,1
Jamie Mullarkey,0,0,182,155,1.87,33,4.6,42,4.0,30,66,0.5,1,0
Mateusz Gamrot,0,0,177,155,3.47,41,2.47,56,5.0,31,100,0.0,0,1
Modestas Bukauskas,100,1,190,205,3.56,37,5.7,42,0.0,0,100,0.0,0,0
John Phillips,20,0,180,185,1.72,34,4.03,49,0.0,0,7,0.0,0,1
Brian Ortega,75,1,172,145,4.29,38,6.28,52,0.8,21,56,1.1,0,0
Poliana Botelho,75,1,172,115,3.0,56,3.08,50,0.89,100,80,0.0,1,0
James Krause,67,1,187,170,4.79,49,4.11,61,0.96,18,59,0.9,1,0
Chan Sung Jung,75,1,170,145,4.15,41,4.01,56,0.62,41,75,0.5,1,0
Mark Striegl,0,0,172,135,3.53,42,21.18,25,0.0,0,0,0.0,0,1
Nathaniel Wood,80,1,167,140,6.28,46,4.36,53,1.29,46,75,0.9,1,0
Lauren Murphy,56,1,165,125,3.8,38,3.82,63,1.18,37,70,0.1,1,0
Alex Oliveira,61,1,180,170,2.87,50,2.18,48,2.41,37,63,0.6,1,0
Joel Alvarez,67,1,190,155,2.84,37,3.31,53,0.0,0,0,1.6,1,0
Liana Jojua,50,0,162,125,2.53,39,4.86,48,1.49,66,50,2.2,1,0
Shavkat Rakhmonov,0,0,185,170,2.79,52,1.93,50,0.0,0,100,3.2,1,0
Khabib Nurmagomedov,100,1,177,155,4.1,48,1.75,65,5.32,48,84,0.8,1,0
Walt Harris,43,0,195,250,2.95,38,3.43,54,0.3,28,72,0.1,0,1
Ion Cutelaba,50,0,185,205,5.1,39,3.37,48,2.41,71,80,0.0,0,1
Justin Gaethje,71,1,180,155,7.46,59,7.99,55,0.0,0,69,0.0,1,0
Da-Un Jung,100,1,193,205,5.06,43,5.38,55,0.0,0,83,0.5,1,0
Jared Cannonier,60,1,180,185,3.7,52,3.09,64,0.16,33,54,0.0,0,0
Jacob Malkoun,0,0,175,185,0.0,0,23.33,36,0.0,0,0,0.0,1,0
Robert Whittaker,80,1,182,185,4.52,40,3.44,60,0.43,27,84,0.0,1,0
Alexander Yakovlev,38,0,190,155,1.74,47,2.41,58,1.66,35,72,0.1,0,1
Miranda Maverick,0,0,160,125,9.8,51,6.0,62,0.0,0,0,0.0,0,1
Sam Alvey,53,1,187,205,3.17,44,3.26,55,0.08,16,82,0.1,0,1
Stefan Struve,57,1,210,265,3.12,47,4.04,46,0.56,46,55,1.7,1,0
Liliya Shakirova,0,0,162,125,2.7,30,2.58,74,0.0,0,0,0.0,1,0
Kevin Natividad,0,0,167,145,2.57,24,3.74,54,0.0,0,100,0.0,1,0
Justin Ledet,50,0,193,205,3.35,39,4.82,49,0.23,50,42,0.2,1,0
Andre Fili,60,1,180,145,3.73,36,3.9,52,2.5,49,64,0.2,1,0
Anderson Silva,71,1,187,185,3.05,61,2.05,60,0.5,77,69,0.8,0,1
Charlie Ontiveros,0,0,187,185,0.33,40,4.18,19,0.0,0,0,0.0,0,0
Jack Marshman,43,0,182,185,2.74,25,4.19,56,0.0,0,20,0.0,1,0
Victor Rodriguez,0,0,165,135,2.17,46,6.14,50,0.0,0,0,0.0,0,0
Cole Williams,0,0,182,170,0.31,27,5.34,23,0.0,0,25,0.0,1,0
Miles Johns,50,0,170,135,3.33,48,2.42,68,1.21,30,87,0.0,1,0
Maurice Greene,67,1,200,258,4.12,44,4.37,45,0.0,0,28,0.6,1,0
Bobby Green,57,1,177,155,5.17,51,3.32,63,1.56,41,72,0.3,1,0
Uriah Hall,53,1,182,185,3.34,51,3.54,53,0.67,38,69,0.2,1,0
Chris Gruetzemacher,50,0,172,155,7.02,57,5.54,55,0.0,0,62,0.0,1,0
Bryce Mitchell,100,1,177,145,2.29,61,1.46,60,3.26,46,33,2.3,0,1
Claudia Gadelha,64,1,162,115,3.31,41,4.57,57,3.03,42,58,0.7,1,0
Eduardo Garagorri,50,0,175,145,3.42,51,2.36,58,0.48,100,61,0.0,1,0
Ramiz Brahimaj,0,0,177,170,3.73,36,6.14,55,0.0,0,100,0.0,1,0
Khalid Taha,33,0,165,135,2.86,35,4.26,43,0.0,0,61,0.3,1,0
Jamey Simmons,0,0,167,145,0.52,50,2.08,50,0.0,0,100,0.0,1,0
Bevon Lewis,33,0,190,185,3.73,43,2.67,54,0.0,0,66,0.0,1,0
Yan Xiaonan,100,1,165,115,6.42,42,3.63,63,1.0,75,75,0.0,1,0
Glover Teixeira,74,1,187,205,3.75,47,3.84,54,2.04,40,60,1.0,1,0
Marcos Rogerio de Lima,60,1,185,253,3.78,54,2.53,54,0.71,60,43,0.7,1,0
Anthony Birchak,50,0,172,135,4.23,36,3.06,60,0.6,16,73,0.0,1,0
Alexandr Romanov,100,1,187,262,4.31,39,1.76,43,6.35,66,0,3.2,0,1
Giga Chikadze,100,1,182,145,3.45,43,2.65,60,0.38,33,68,0.0,1,0
Tanner Boser,75,1,187,255,4.54,55,2.7,63,0.0,0,100,0.0,1,0
Raoni Barcelos,100,1,170,135,5.59,52,4.17,67,2.23,56,85,0.7,1,0
Darren Elkins,64,1,177,145,3.5,38,3.08,52,2.7,33,58,1.2,1,0
Abdul Razak Alhassan,67,1,177,170,4.54,48,5.11,53,0.72,28,42,0.0,1,0
Paul Felder,64,1,180,155,3.7,44,3.44,48,0.29,28,64,0.2,1,0
Don'Tale Mayes,0,0,198,260,4.13,45,4.46,43,0.23,20,59,0.0,1,0
Geraldo de Freitas,50,0,170,135,3.67,52,2.62,50,3.0,45,59,0.0,1,0
Tony Gravely,0,0,165,135,3.69,55,3.16,42,5.6,51,50,0.8,1,0
Rafael Dos Anjos,62,1,172,155,3.49,46,3.22,61,1.93,37,58,0.6,0,1
Rhys McKee,0,0,187,170,6.83,53,11.9,43,0.0,0,20,0.0,1,0
Sean Strickland,73,1,185,185,5.09,38,3.77,66,1.26,60,81,0.4,1,0
Roque Martinez,0,0,177,250,2.67,51,4.68,59,0.62,50,16,0.0,1,0
Cory McKenna,0,0,160,115,3.47,44,3.03,45,0.5,50,71,0.0,1,0
Miranda Granger,50,0,170,125,2.91,48,2.64,59,0.0,0,40,0.0,1,0
Brendan Allen,100,1,187,185,3.55,59,4.57,39,1.17,37,50,2.0,1,0
Randa Markos,40,0,162,115,2.85,41,3.2,59,1.23,28,57,0.2,1,0
Kay Hansen,100,1,157,115,3.57,59,3.03,54,2.19,25,100,1.6,1,0
Kanako Murata,0,0,154,115,1.93,67,1.93,52,4.0,44,0,2.0,1,0
Nicolas Dalby,33,0,180,170,3.2,37,3.57,55,1.45,33,63,0.0,1,0
Jared Gooden,0,0,182,170,6.67,47,11.2,49,1.0,100,100,0.0,1,0
Tim Means,55,1,187,170,5.16,48,3.58,61,0.92,41,64,0.2,1,0
Jordan Wright,100,1,187,205,4.68,50,8.02,40,0.0,0,100,0.0,1,0
Brandon Royval,100,1,175,125,3.77,46,2.88,47,0.79,100,53,2.4,0,1
Ariane Lipski,50,0,167,125,3.03,32,4.45,48,0.27,25,45,0.5,1,0
Cynthia Calvillo,75,1,162,125,4.18,41,3.52,67,1.85,44,71,1.1,1,0
Jennifer Maia,60,1,162,125,3.34,39,3.52,52,0.34,50,56,0.2,1,0
Dustin Stoltzfus,0,0,182,185,2.48,57,3.93,48,0.78,12,62,0.8,1,0
Alex Perez,86,1,167,125,4.62,47,3.08,61,2.92,45,87,1.3,1,0
Sasha Palatnikov,0,0,185,170,9.78,52,7.74,51,1.17,100,88,0.0,0,0
Alan Jouban,58,1,182,170,5.67,50,3.77,60,0.51,44,58,0.3,0,1
Mike Perry,54,1,177,170,4.35,47,4.82,54,0.69,38,77,0.2,1,0
Daniel Rodriguez,100,1,185,170,7.68,46,6.12,57,1.34,62,90,0.3,0,1
Kyle Daukaus,0,0,190,185,3.69,59,2.16,42,2.33,41,94,1.7,0,1
Louis Cosce,0,0,175,170,8.22,48,9.3,48,1.07,11,0,0.0,1,0
Mauricio Rua,52,1,185,205,3.57,50,2.71,54,2.12,48,47,0.8,1,0
Valentina Shevchenko,80,1,165,125,2.98,50,2.03,62,2.21,58,75,0.3,0,1
Katlyn Chookagian,64,1,175,125,4.22,34,4.23,63,0.27,15,51,0.5,1,0
Antonina Shevchenko,50,0,172,125,4.09,56,2.51,54,0.65,60,56,0.7,0,1
Paul Craig,50,0,190,205,2.4,49,2.43,49,2.11,26,55,1.5,1,0
Ashlee Evans-Smith,43,0,172,135,4.54,34,4.69,55,1.1,23,66,0.0,1,0
Miguel Baeza,100,1,187,170,4.64,55,3.89,50,0.8,40,100,1.2,1,0
Josh Parisian,0,0,193,265,7.46,51,7.51,42,0.0,0,66,0.7,1,0
Anthony Smith,57,1,193,205,2.94,46,4.38,42,0.49,28,51,0.7,1,0
Jonathan Pearce,0,0,182,145,8.8,55,6.65,46,5.91,60,75,0.7,0,0
Spike Carlyle,50,0,172,145,2.55,54,3.85,30,3.34,36,57,0.5,0,0
Gina Mazany,20,0,167,125,3.45,47,3.07,51,4.41,63,33,0.3,0,1
Bill Algeo,0,0,182,145,6.8,56,5.31,38,0.67,33,62,0.0,0,0
Malcolm Gordon,0,0,170,125,0.55,13,3.87,54,0.0,0,0,0.0,0,0
Rachael Ostovich,33,0,160,125,2.54,43,3.97,57,2.03,83,66,0.8,1,0
Nate Maness,100,1,177,135,2.4,45,4.63,45,1.33,66,88,0.7,1,0
Anderson Dos Santos,0,0,165,135,2.66,28,4.8,55,1.3,18,66,0.9,1,0
Kai Kamaka,100,1,170,145,6.58,60,6.74,49,3.68,75,37,0.6,1,0
Devin Clark,60,1,182,205,3.33,57,2.43,48,2.7,36,76,0.1,1,0
Parker Porter,0,0,182,265,7.69,49,7.36,52,1.65,60,0,1.1,1,0
Takashi Sato,67,1,177,170,3.16,37,4.81,50,0.53,50,75,0.0,0,1
Luke Sanders,50,0,167,135,6.21,51,4.11,53,0.31,20,66,0.3,0,1
Norma Dumont,0,0,170,135,5.35,55,2.65,72,2.43,42,100,0.0,1,0
